k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.21080170370858,23.845153876124535,23.823676835211515,23.823676835211515,23.823676835211515
2,20.200712383337425,23.87083315801355,24.112039532789833,23.182945402010592,24.112039532789833
3,20.138318052382054,23.882460242550497,24.160820384475517,24.102316550628892,24.16082039132022
4,20.137741735960528,23.934046177721893,24.328444923987007,23.807962145606353,24.328444923350187
5,20.176828790179226,23.935188528060305,24.34850582145012,24.306772016510457,24.3485058213939
6,20.19226576530471,23.826463062745063,24.224024151182746,23.902204685976123,24.224024165479218
7,20.15032423318275,23.84345180138225,24.201171027029456,24.165128252270918,24.201171013390464
8,20.179030683566296,23.904880557535975,24.289662866668316,24.03769874016373,24.289662890611133
9,20.148414640811243,23.841972972053487,24.267972051862753,24.23730236728014,24.26797205354874
10,20.162467797567167,23.940462644551893,24.392233633541075,24.182259469777044,24.392233631555342
11,20.135405312558706,23.919919661767842,24.3675335519694,24.339258324406966,24.367533565041555
12,20.18546511787838,23.84874624556773,24.254275368822576,24.092361915369818,24.254275380046003
13,20.180292055890007,23.814953494960882,24.277180519525466,24.26018936516591,24.27718051645676
14,20.188946086775257,23.81409330577626,24.299336953938987,24.155373968739777,24.2993369558981
15,20.209484201687697,23.740815976137235,24.276905211404724,24.250981119034584,24.276905220271125
16,20.151791803786132,23.766268944392714,24.307660630189837,24.16948604392136,24.307660632551837
17,20.185976119470507,23.791657646747716,24.253902180344475,24.23430821502144,24.253902165934807
18,20.11971497687619,23.770702557808306,24.271462430939486,24.153549391619325,24.271462406806023
19,20.149720448558632,23.89537300559768,24.398187501145202,24.38805780399431,24.3981875032664
20,20.139801147798075,23.916983702076628,24.258579498906236,24.15287546365798,24.259325838196332
