k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.173128640903254,20.62985534862895,20.67041701960601,20.67041701960601,20.67041701960601
2,20.173128640903254,20.62985534862895,20.779607821584257,19.953682608054862,20.779607821584257
3,20.173128640903254,20.62985534862895,20.827978525590368,20.8014916263487,20.827978526532128
4,20.173128640903254,20.62985534862895,20.847649609601802,20.417006488205626,20.847649605551265
5,20.173128640903254,20.62985534862895,20.85711502949823,20.825226361946637,20.85711503797427
6,20.173128640903254,20.62985534862895,20.866557078052992,20.56270708400991,20.866557092191126
7,20.173128640903254,20.62985534862895,20.87769701390689,20.853399630174945,20.8776970279728
8,20.173128640903254,20.62985534862895,20.88443429634679,20.652948054506446,20.88443430933538
9,20.173128640903254,20.62985534862895,20.88596959769776,20.85854299066693,20.885969616478718
10,20.173128640903254,20.62985534862895,20.888828928287086,20.69529301417113,20.888828960851708
11,20.173128640903254,20.62985534862895,20.891291750149655,20.87587789526062,20.891291768662246
12,20.173128640903254,20.62985534862895,20.894731759738686,20.738251436569186,20.894731796762688
13,20.173128640903254,20.62985534862895,20.894924348915932,20.880387699959325,20.89492437527056
14,20.173128640903254,20.62985534862895,20.897959555872724,20.76760094611988,20.897959576801753
15,20.173128640903254,20.62985534862895,20.899626001826533,20.885772326467723,20.89962603743156
16,20.173128640903254,20.62985534862895,20.89749474698519,20.777241590911228,20.897494762440928
17,20.173128640903254,20.62985534862895,20.897755866149225,20.883766628952767,20.897755874519532
18,20.173128640903254,20.62985534862895,20.89875885546155,20.789354801401004,20.898758886960408
19,20.173128640903254,20.62985534862895,20.900617026254743,20.885691792203488,20.90061703232557
20,20.173128640903254,20.62985534862895,20.900544708458067,20.800342995006854,20.898083803678503
21,20.173128640903254,20.62985534862895,20.900976836519977,20.88449864695489,20.89841668921309
22,20.173128640903254,20.62985534862895,20.900800709628633,20.81007329027132,20.898371974377042
23,20.173128640903254,20.62985534862895,20.903066628719458,20.890061468050543,20.901162418484233
24,20.173128640903254,20.62985534862895,20.9041678255079,20.821652764241833,20.9023569660756
25,20.173128640903254,20.62985534862895,20.903364152441384,20.89117179748603,20.9016681214657
26,20.173128640903254,20.62985534862895,20.904068242425495,20.826960261841386,20.902305710675634
27,20.173128640903254,20.62985534862895,20.907005845951552,20.898274590537135,20.905412329476217
28,20.173128640903254,20.62985534862895,20.907430150325006,20.83678752896911,20.90634082039298
29,20.173128640903254,20.62985534862895,20.908126436921183,20.897603526107492,20.906751788840964
30,20.173128640903254,20.62985534862895,20.90764933094922,20.840636540430655,20.906414766068284
